rater	vehicleID	vehicleStatus	driverSex	driverAge	traffic	cutoff	intersection	date	time	note	interID	interType	city	zip	county
smg	SMG 11	1	M	1	3	Y	Frescota & Del Oro Court	10/12/13	16:25:00		i17	4-way	San Diego	92037	SD
smg	SMG 12	3	M	2	2	N	Frescota & Del Oro Court	10/12/13	16:27:00		i17	4-way	San Diego	92037	SD
smg	SMG 13	2	F	1	2	N	Frescota & Del Oro Court	10/12/13	16:31:00		i17	4-way	San Diego	92037	SD
smg	SMG 14	1	M	2	2	N	Frescota & Del Oro Court	10/12/13	16:32:00		i17	4-way	San Diego	92037	SD
smg	SMG 15	4	M	1	2	N	Frescota & Del Oro Court	10/12/13	16:34:00		i17	4-way	San Diego	92037	SD
smg	SMG 16	4	M	2	2	Y	Frescota & Del Oro Court	10/12/13	16:35:00		i17	4-way	San Diego	92037	SD
smg	SMG 17	5	M	3	2	Y	Frescota & Del Oro Court	10/12/13	16:38:00		i17	4-way	San Diego	92037	SD
smg	SMG 18	3	F	2	2	N	Frescota & Del Oro Court	10/12/13	16:41:00		i17	4-way	San Diego	92037	SD
smg	SMG 19	2	M	1	2	Y	Frescota & Del Oro Court	10/12/13	16:43:00		i17	4-way	San Diego	92037	SD
smg	SMG 20	5	M	2	2	Y	Frescota & Del Oro Court	10/12/13	16:45:00		i17	4-way	San Diego	92037	SD
smy	Smy01	2	f	1	1	no	Hopkins & Voigt Dr	10/10/13	17:30:00		i20	4-way	San Diego	92093	SD
smy	Smy02	3	m	1	1	no	Hopkins & Voigt Dr	10/10/13	17:30:00		i20	4-way	San Diego	92093	SD
smy	Smy03	5	m	2	2	no	Hopkins & Voigt Dr	10/10/13	17:30:00		i20	4-way	San Diego	92093	SD
smy	Smy04	4	m	1	1	yes	Hopkins & Voigt Dr	10/10/13	17:30:00		i20	4-way	San Diego	92093	SD
smy	Smy05	5	m	2	3	no	Hopkins & Voigt Dr	10/10/13	17:30:00		i20	4-way	San Diego	92093	SD
smy	Smy06	4	f	1	3	yes	Hopkins & Voigt Dr	10/10/13	17:30:00		i20	4-way	San Diego	92093	SD
smy	Smy07	2	f	1	1	no	Hopkins & Voigt Dr	10/10/13	17:30:00		i20	4-way	San Diego	92093	SD
smy	Smy08	3	f	1	2	yes	Hopkins & Voigt Dr	10/10/13	17:30:00		i20	4-way	San Diego	92093	SD
smy	Smy09	4	m	1	2	no	Hopkins & Voigt Dr	10/10/13	17:30:00		i20	4-way	San Diego	92093	SD
smy	Smy10	2	m	1	1	no	Hopkins & Voigt Dr	10/10/13	17:30:00		i20	4-way	San Diego	92093	SD
smy	Smy11	3	m	1	1	other	Scholars Dr & Pangea Dr	10/10/13	18:30:00	pedestrains walking	i32	4-way	San Diego	92093	SD
smy	Smy12	4	m	1	1	yes	Scholars Dr & Pangea Dr	10/10/13	18:30:00	short stop	i32	4-way	San Diego	92093	SD
smy	Smy13	4	f	2	1	no	Scholars Dr & Pangea Dr	10/10/13	18:30:00		i32	4-way	San Diego	92093	SD
smy	Smy14	5	m	2	2	no	Scholars Dr & Pangea Dr	10/10/13	18:30:00		i32	4-way	San Diego	92093	SD
smy	Smy15	2	m	1	3	yes	Scholars Dr & Pangea Dr	10/10/13	18:30:00		i32	4-way	San Diego	92093	SD
smy	Smy16	5	m	1	3	yes	Scholars Dr & Pangea Dr	10/10/13	18:30:00		i32	4-way	San Diego	92093	SD
smy	Smy17	3	m	2	3	no	Scholars Dr & Pangea Dr	10/10/13	18:30:00		i32	4-way	San Diego	92093	SD
smy	Smy18	4	m	1	2	other	Scholars Dr & Pangea Dr	10/10/13	18:30:00	pedestrians walking	i32	4-way	San Diego	92093	SD
smy	Smy19	3	f	1	2	no	Northpoint Ln & Northpoint Dr	10/11/13	18:40:00		i28	4-way	San Diego	92093	SD
smy	Smy20	3	m	1	2	yes	Northpoint Ln & Northpoint Dr	10/11/13	18:40:00		i28	4-way	San Diego	92093	SD
ss	ss01	3	M	3	2	no	Costa Verde Blvd & Plaza de Palmas	10/9/13	19:29:00		i14	4-way	San Diego	92122	SD
ss	ss02	3	M	2	1	no	Costa Verde Blvd & Plaza de Palmas	10/9/13	19:30:00		i14	4-way	San Diego	92122	SD
ss	ss03	2	M	2	2	no	Costa Verde Blvd & Plaza de Palmas	10/9/13	19:31:00		i14	4-way	San Diego	92122	SD
ss	ss04	4	M	1	2	no	Costa Verde Blvd & Plaza de Palmas	10/9/13	19:35:00		i14	4-way	San Diego	92122	SD
ss	ss05	4	M	2	3	no	Costa Verde Blvd & Plaza de Palmas	10/9/13	19:35:00		i14	4-way	San Diego	92122	SD
ss	ss06	1	M	1	1	no	Costa Verde Blvd & Plaza de Palmas	10/9/13	19:39:00		i14	4-way	San Diego	92122	SD
ss	ss07	3	F	2	3	yes	Costa Verde Blvd & Plaza de Palmas	10/9/13	19:40:00		i14	4-way	San Diego	92122	SD
ss	ss08	2	F	2	3	no	Costa Verde Blvd & Plaza de Palmas	10/9/13	19:46:00		i14	4-way	San Diego	92122	SD
ss	ss09	1	M	1	2	no	Costa Verde Blvd & Plaza de Palmas	10/9/13	19:49:00		i14	4-way	San Diego	92122	SD
ss	ss10	5	M	1	2	no	Costa Verde Blvd & Plaza de Palmas	10/9/13	19:53:00		i14	4-way	San Diego	92122	SD
ss	ss11	5	M	2	1	yes	Costa Verde Blvd & Plaza de Palmas	10/9/13	20:03:00		i14	4-way	San Diego	92122	SD
ss	ss12	5	M	1	2	no	Costa Verde Blvd & Plaza de Palmas	10/9/13	20:06:00		i14	4-way	San Diego	92122	SD
ss	ss13	5	M	2	1	no	Sorrento Dr & Linaro Dr	10/13/13	15:51:00		i38	4-way	Cypress	90630	orange
ss	ss14	3	M	2	1	no	Sorrento Dr & Linaro Dr	10/13/13	15:55:00		i38	4-way	Cypress	90630	orange
ss	ss15	4	M	1	1	no	Sorrento Dr & Linaro Dr	10/13/13	16:16:00		i38	4-way	Cypress	90630	orange
ss	ss16	4	F	2	1	no	Sorrento Dr & Linaro Dr	10/13/13	16:25:00		i38	4-way	Cypress	90630	orange
ss	ss17	4	F	1	1	yes	Sorrento Dr & Linaro Dr	10/13/13	16:29:00		i38	4-way	Cypress	90630	orange
ss	ss18	3	M	2	1	no	Sorrento Dr & Linaro Dr	10/13/13	16:33:00		i38	4-way	Cypress	90630	orange
ss	ss19	2	M	2	1	no	Sorrento Dr & Linaro Dr	10/13/13	16:41:00		i38	4-way	Cypress	90630	orange
ss	ss20	3	M	1	1	no	Sorrento Dr & Linaro Dr	10/13/13	16:42:00		i38	4-way	Cypress	90630	orange
ss	ss21	3	M	1	2	no	Sorrento Dr & Linaro Dr	10/13/13	16:49:00		i38	4-way	Cypress	90630	orange
ss	ss22	5	M	2	1	no	Sorrento Dr & Linaro Dr	10/13/13	16:52:00		i38	4-way	Cypress	90630	orange
ss	ss23	3	M	2	1	no	Sorrento Dr & Linaro Dr	10/13/13	16:57:00		i38	4-way	Cypress	90630	orange
st	ST01	5	F	1	1	n	Voigt Dr & Lyman Ave	10/8/13	22:45:00		i22	3-way	San Diego	92093	SD
st	ST02	2	M	1	3	N	Gilman Dr. & Eucalyptus Grove Ln.	10/10/13	9:28:00		i16	3-way	San Diego	92093	SD
st	ST03	1	M	2	2	N	Calle de Oro & La Jolla Shores Dr	10/10/13	12:22:00		i09	4-way	San Diego	92037	SD
st	ST04	1	F	1	1	N	Cargill Ave & Decoro	10/13/13	18:34:00		i11	3-way	San Diego	92122	SD
st	ST05	5	F	1	1	N	Cargill Ave & Decoro	10/13/13	18:36:00		i11	3-way	San Diego	92122	SD
st	ST06	2	M	1	2	Y	Cargill Ave & Decoro	10/13/13	18:37:00		i11	3-way	San Diego	92122	SD
st	ST07	2	M	3	1	N	Cargill Ave & Decoro	10/13/13	18:39:00		i11	3-way	San Diego	92122	SD
st	ST08	1	M	1	2	N	Cargill Ave & Decoro	10/13/13	18:40:00		i11	3-way	San Diego	92122	SD
st	ST10	1	M	1	2	Y	Cargill Ave & Decoro	10/13/13	18:42:00		i11	3-way	San Diego	92122	SD
st	ST11	3	F	1	1	N	Cargill Ave & Decoro	10/13/13	18:44:00		i11	3-way	San Diego	92122	SD
st	ST12	4	F	1	1	N	Costa Verde Blvd & Plaza de Palmas	10/13/13	18:12:00		i14	4-way	San Diego	92122	SD
st	ST13	3	M	2	2	Y	Costa Verde Blvd & Plaza de Palmas	10/13/13	18:13:00		i14	4-way	San Diego	92122	SD
st	ST14	3	F	1	1	N	Costa Verde Blvd & Plaza de Palmas	10/13/13	18:14:00		i14	4-way	San Diego	92122	SD
st	ST15	4	F	1	3	N	Costa Verde Blvd & Plaza de Palmas	10/13/13	18:15:00		i14	4-way	San Diego	92122	SD
st	ST16	2	M	2	5	N	Costa Verde Blvd & Plaza de Palmas	10/13/13	18:16:00		i14	4-way	San Diego	92122	SD
st	ST17	5	M	3	4	Y	Costa Verde Blvd & Plaza de Palmas	10/13/13	18:17:00		i14	4-way	San Diego	92122	SD
st	ST18	2	other	other	4	Y	Costa Verde Blvd & Plaza de Palmas	10/13/13	18:17:00	Windows tinted	i14	4-way	San Diego	92122	SD
st	ST19	2	M	1	3	N	Costa Verde Blvd & Plaza de Palmas	10/13/13	18:19:00		i14	4-way	San Diego	92122	SD
st	ST20	1	other	other	3	N	Costa Verde Blvd & Plaza de Palmas	10/13/13	18:22:00	"People crossing the street, can't see the driver"	i14	4-way	San Diego	92122	SD
st	ST21	4	M	1	1	Y	Costa Verde Blvd & Plaza de Palmas	10/13/13	18:23:00		i14	4-way	San Diego	92122	SD
tb	TB01	1	F	1	3	No	Plaza de Palmas/ Costa Verde Blvd.	10/11/13	15:02:00		i14	4-way	San Diego	92093	SD
tb	TB02	2	F	1	4	No	Plaza de Palmas/ Costa Verde Blvd.	10/11/13	15:07:00		i14	4-way	San Diego	92093	SD
tb	TB03	2	M	1	4	No	Plaza de Palmas/ Costa Verde Blvd.	10/11/13	15:19:00		i14	4-way	San Diego	92093	SD
tb	TB04	4	F	1	4	No	Plaza de Palmas/ Costa Verde Blvd.	10/11/13	15:34:00		i14	4-way	San Diego	92093	SD
tb	TB05	2	M	1	3	No	Plaza de Palmas/ Costa Verde Blvd.	10/11/13	18:00:00		i14	4-way	San Diego	92093	SD
tb	TB06	3	F	2	2	Yes	Plaza de Palmas/ Costa Verde Blvd.	10/11/13	18:04:00		i14	4-way	San Diego	92093	SD
tb	TB07	5	F	1	3	No	Plaza de Palmas/ Costa Verde Blvd.	10/11/13	18:15:00		i14	4-way	San Diego	92093	SD
tb	TB08	2	M	2	3	Yes	Plaza de Palmas/ Costa Verde Blvd.	10/11/13	18:22:00		i14	4-way	San Diego	92093	SD
tb	TB09	3	M	1	3	No	Plaza de Palmas/ Costa Verde Blvd.	10/11/13	18:28:00		i14	4-way	San Diego	92093	SD
tb	TB10	3	M	1	5	No	Plaza de Palmas/ Costa Verde Blvd.	10/11/13	18:41:00		i14	4-way	San Diego	92093	SD
tb	TB11	3	M	1	5	No	Nobel Dr.  @ La Jolla Village Square Shopping Center 4-way intersection	10/12/13	18:50:00	"The stoplights at this 4-way intersection weren't working, so cars were to use it as stop signs"	i27	4-way	San Diego	92093	SD
tb	TB12	4	F	2	5	No	Nobel Dr.  @ La Jolla Village Square Shopping Center 4-way intersection	10/12/13	16:10:00		i27	4-way	San Diego	92093	SD
tb	TB13	5	M	1	2	Yes	Nobel Dr.  @ La Jolla Village Square Shopping Center 4-way intersection	10/12/13	16:15:00		i27	4-way	San Diego	92093	SD
tb	TB14	3	F	1	5	Yes	Nobel Dr.  @ La Jolla Village Square Shopping Center 4-way intersection	10/12/13	16:19:00		i27	4-way	San Diego	92093	SD
tb	TB15	5	F	3	5	Other	Nobel Dr.  @ La Jolla Village Square Shopping Center 4-way intersection	10/12/13	16:26:00	"Car began driving, but was honked at and stopped in the midst of cutting"	i27	4-way	San Diego	92093	SD
tb	TB16	4	M	2	5	No	Nobel Dr.  @ La Jolla Village Square Shopping Center 4-way intersection	10/12/13	16:33:00		i27	4-way	San Diego	92093	SD
tb	TB17	4	F	1	5	Yes	Nobel Dr.  @ La Jolla Village Square Shopping Center 4-way intersection	10/12/13	16:40:00		i27	4-way	San Diego	92093	SD
tb	TB18	4	M	1	4	Yes	Nobel Dr.  @ La Jolla Village Square Shopping Center 4-way intersection	10/12/13	16:44:00		i27	4-way	San Diego	92093	SD
tb	TB19	3	M	1	5	No	Nobel Dr.  @ La Jolla Village Square Shopping Center 4-way intersection	10/12/13	17:15:00		i27	4-way	San Diego	92093	SD
tb	TB20	3	M	2	4	No	Nobel Dr.  @ La Jolla Village Square Shopping Center 4-way intersection	10/12/13	17:42:00		i27	4-way	San Diego	92093	SD
tb	TB21	4	F	1	5	Yes	Nobel Dr.  @ La Jolla Village Square Shopping Center 4-way intersection	10/12/13	5:48:00		i27	4-way	San Diego	92093	SD
vc	VC01	2	M	1	3	No	Balboa Arms and Mt. Abernathy	10/10/13	15:30:00		i07	3-way	San Diego	92117	SD
vc	VC02	2	M	2	4	No	Balboa Arms and Mt. Abernathy	10/10/13	15:33:00		i07	3-way	San Diego	92117	SD
vc	VC03	3	M	1	3	No	Balboa Arms and Mt. Abernathy	10/10/13	15:34:00		i07	3-way	San Diego	92117	SD
vc	VC04	4	M	2	3	No	Balboa Arms and Mt. Abernathy	10/10/13	15:37:00		i07	3-way	San Diego	92117	SD
vc	VC05	1	F	1	2	No	Balboa Arms and Mt. Abernathy	10/10/13	15:39:00		i07	3-way	San Diego	92117	SD
vc	VC06	2	F	2	3	Yes	Balboa Arms and Mt. Abernathy	10/10/13	15:40:00		i07	3-way	San Diego	92117	SD
vc	VC07	2	M	1	2	No	Balboa Arms and Mt. Abernathy	10/10/13	15:43:00		i07	3-way	San Diego	92117	SD
vc	VC08	2	F	2	2	No	Balboa Arms and Mt. Abernathy	10/10/13	15:44:00		i07	3-way	San Diego	92117	SD
vc	VC09	1	M	1	3	No	Balboa Arms and Mt. Abernathy	10/10/13	15:48:00		i07	3-way	San Diego	92117	SD
vc	VC10	2	F	1	3	Yes	Balboa Arms and Mt. Abernathy	10/10/13	15:50:00		i07	3-way	San Diego	92117	SD
vc	VC11	3	M	1	3	No	Acworth & Mt. Acadia	10/10/13	18:33:00		i04	4-way	San Diego	92111	SD
vc	VC12	5	M	2	3	yes	Acworth & Mt. Acadia	10/10/13	18:35:00		i04	4-way	San Diego	92111	SD
vc	VC13	4	M	1	3	no	Acworth & Mt. Acadia	10/10/13	18:36:00		i04	4-way	San Diego	92111	SD
vc	VC14	1	M	1	3	No	Acworth & Mt. Acadia	10/10/13	18:38:00		i04	4-way	San Diego	92111	SD
vc	VC15	3	F	1	2	yes	Acworth & Mt. Acadia	10/10/13	18:41:00		i04	4-way	San Diego	92111	SD
vc	VC16	2	M	1	3	no	Acworth & Mt. Acadia	10/10/13	18:45:00		i04	4-way	San Diego	92111	SD
vc	VC17	5	M	2	4	yes	Acworth & Mt. Acadia	10/10/13	18:51:00		i04	4-way	San Diego	92111	SD
vc	VC18	4	F	1	2	no	Acworth & Mt. Acadia	10/10/13	18:52:00		i04	4-way	San Diego	92111	SD
vc	VC19	5	F	1	2	yes	Acworth & Mt. Acadia	10/10/13	18:56:00		i04	4-way	San Diego	92111	SD
vc	VC20	4	M	2	3	no	Acworth & Mt. Acadia	10/10/13	18:57:00		i04	4-way	San Diego	92111	SD
wl	wl01	2	m	1	3	yes	scholar drive north & north point drive	10/8/13	17:20:00		i37	3-way	San Diego	92093	SD
wl	wl02	4	m	1	4	no	scholar drive north & north point drive	10/8/13	17:20:00		i37	3-way	San Diego	92093	SD
wl	wl03	3	m	1	4	no	scholar drive north & north point drive	10/8/13	17:20:00		i37	3-way	San Diego	92093	SD
wl	wl04	4	m	1	3	no	scholar drive north & north point drive	10/8/13	17:22:00		i37	3-way	San Diego	92093	SD
wl	wl05	3	m	1	3	no	scholar drive north & north point drive	10/8/13	17:23:00		i37	3-way	San Diego	92093	SD
wl	wl06	3	f	1	3	no	scholar drive north & north point drive	10/8/13	17:24:00		i37	3-way	San Diego	92093	SD
wl	wl07	3	f	1	3	no	scholar drive north & north point drive	10/8/13	17:24:00		i37	3-way	San Diego	92093	SD
wl	wl08	2	f	1	3	no	scholar drive north & north point drive	10/8/13	17:25:00		i37	3-way	San Diego	92093	SD
wl	wl09	4	m	2	3	no	scholar drive north & north point drive	10/8/13	17:26:00		i37	3-way	San Diego	92093	SD
wl	wl10	3	m	1	3	no	scholar drive north & north point drive	10/8/13	17:27:00		i37	3-way	San Diego	92093	SD
wl	wl11	3	m	1	5	no	Voigt Dr. & Gilman Dr	10/11/13	18:16:00		i19	4-way	San Diego	92093	SD
wl	wl12	2	m	1	4	no	Voigt Dr. & Gilman Dr	10/11/13	18:17:00		i19	4-way	San Diego	92093	SD
wl	wl13	3	f	1	5	no	Voigt Dr. & Gilman Dr.	10/11/13	18:18:00		i19	4-way	San Diego	92093	SD
wl	wl14	2	m	1	4	no	Voigt Dr. & Gilman Dr	10/11/13	18:19:00		i19	4-way	San Diego	92093	SD
wl	wl15	3	f	2	3	no	Voigt Dr. & Gilman Dr	10/11/13	18:21:00		i19	4-way	San Diego	92093	SD
wl	wl16	4	m	1	3	no	Voigt Dr. & Gilman Dr	10/11/13	18:23:00		i19	4-way	San Diego	92093	SD
wl	wl17	2	m	1	3	no	Voigt Dr. & Gilman Dr	10/11/13	18:23:00		i19	4-way	San Diego	92093	SD
wl	wl18	2	f	1	4	no	Voigt Dr. & Gilman Dr	10/11/13	18:25:00		i19	4-way	San Diego	92093	SD
wl	wl19	4	f	2	4	no	Voigt Dr. & Gilman Dr	10/11/13	18:30:00		i19	4-way	San Diego	92093	SD
wl	wl20	5	f	1	3	no	Voigt Dr. & Gilman Dr	10/11/13	18:33:00		i19	4-way	San Diego	92093	SD
